"","STATECD","COUNTYCD","S_1_pct","S_2_pct","H_2527_pct","H_2628_pct","H_31_pct","H_32_pct","H_34_pct","H_35_pct","FIPS"
"199",13,145,0.0454545454545455,0.878787878787879,0.242424242424242,0.590909090909091,0.0606060606060606,0.303030303030303,0.787878787878788,0.257575757575758,13145
"200",13,147,0,0.555555555555556,0.611111111111111,0.888888888888889,0,0.222222222222222,0.388888888888889,0.444444444444444,13147
"201",13,149,0.0681818181818182,0.795454545454545,0.431818181818182,0.568181818181818,0,0.227272727272727,0.659090909090909,0.363636363636364,13149
"202",13,151,0,0.853658536585366,0.365853658536585,0.51219512195122,0.0975609756097561,0.317073170731707,0.682926829268293,0.146341463414634,13151
"203",13,153,0.108108108108108,0.594594594594595,0.189189189189189,0.675675675675676,0.0810810810810811,0.297297297297297,0.837837837837838,0.297297297297297,13153
"204",13,155,0.733333333333333,0.155555555555556,0.111111111111111,0.311111111111111,0,0.288888888888889,0.0444444444444444,0.555555555555556,13155
"205",13,157,0,0.868421052631579,0.342105263157895,0.5,0.0263157894736842,0.236842105263158,0.657894736842105,0.105263157894737,13157
"206",13,159,0,0.854545454545454,0.345454545454545,0.690909090909091,0.0727272727272727,0.181818181818182,0.672727272727273,0.181818181818182,13159
"207",13,161,0.764705882352941,0.215686274509804,0.235294117647059,0.313725490196078,0,0.235294117647059,0.156862745098039,0.470588235294118,13161
"208",13,163,0.203703703703704,0.518518518518518,0.277777777777778,0.648148148148148,0,0.314814814814815,0.574074074074074,0.333333333333333,13163
"209",13,165,0.529411764705882,0.392156862745098,0.254901960784314,0.529411764705882,0,0.529411764705882,0.549019607843137,0.450980392156863,13165
"210",13,167,0.463414634146341,0.585365853658537,0.219512195121951,0.585365853658537,0,0.463414634146341,0.51219512195122,0.463414634146341,13167
"211",13,169,0.0158730158730159,0.952380952380952,0.285714285714286,0.412698412698413,0.0634920634920635,0.111111111111111,0.666666666666667,0.0952380952380952,13169
"212",13,171,0,0.76,0.32,0.6,0,0.36,0.6,0.2,13171
"213",13,173,0.787878787878788,0.303030303030303,0.151515151515152,0.272727272727273,0,0.333333333333333,0.0909090909090909,0.545454545454545,13173
"214",13,175,0.598214285714286,0.419642857142857,0.241071428571429,0.571428571428571,0,0.392857142857143,0.517857142857143,0.428571428571429,13175
"215",13,177,0.366666666666667,0.433333333333333,0.5,0.866666666666667,0.133333333333333,0.233333333333333,0.4,0.366666666666667,13177
"216",13,179,0.565217391304348,0.358695652173913,0.25,0.58695652173913,0,0.293478260869565,0.467391304347826,0.402173913043478,13179
"217",13,181,0.0645161290322581,0.870967741935484,0.548387096774194,0.645161290322581,0,0.354838709677419,0.580645161290323,0.258064516129032,13181
"218",13,183,0.659090909090909,0.238636363636364,0.238636363636364,0.465909090909091,0,0.420454545454545,0.295454545454545,0.477272727272727,13183
"219",13,185,0.578947368421053,0.276315789473684,0.171052631578947,0.552631578947368,0,0.342105263157895,0.157894736842105,0.473684210526316,13185
"220",13,187,0,0.526315789473684,0.815789473684211,0.684210526315789,0,0.578947368421053,0.105263157894737,0.447368421052632,13187
"221",13,189,0.171428571428571,0.857142857142857,0.314285714285714,0.485714285714286,0,0.142857142857143,0.6,0.228571428571429,13189
"222",13,191,0.645569620253165,0.354430379746835,0.240506329113924,0.455696202531646,0,0.316455696202532,0.392405063291139,0.506329113924051,13191
"223",13,193,0.244444444444444,0.422222222222222,0.377777777777778,0.688888888888889,0,0.266666666666667,0.466666666666667,0.422222222222222,13193
"224",13,195,0,0.903225806451613,0.483870967741935,0.645161290322581,0,0.258064516129032,0.67741935483871,0.32258064516129,13195
"225",13,197,0.304347826086957,0.543478260869565,0.347826086956522,0.478260869565217,0.0217391304347826,0.130434782608696,0.369565217391304,0.152173913043478,13197
"226",13,199,0.0769230769230769,0.846153846153846,0.323076923076923,0.630769230769231,0,0.246153846153846,0.615384615384615,0.246153846153846,13199
"227",13,201,0.461538461538462,0.269230769230769,0.5,0.615384615384615,0.0384615384615385,0.192307692307692,0.230769230769231,0.423076923076923,13201
"228",13,205,0.684210526315789,0.263157894736842,0.210526315789474,0.578947368421053,0,0.184210526315789,0.105263157894737,0.210526315789474,13205
"229",13,207,0.0338983050847458,0.864406779661017,0.389830508474576,0.661016949152542,0.0677966101694915,0.322033898305085,0.830508474576271,0.169491525423729,13207
"230",13,209,0.666666666666667,0.333333333333333,0.307692307692308,0.461538461538462,0,0.256410256410256,0.435897435897436,0.256410256410256,13209
"231",13,211,0,0.842105263157895,0.289473684210526,0.578947368421053,0.0526315789473684,0.157894736842105,0.894736842105263,0.263157894736842,13211
"232",13,213,0,0.666666666666667,0.696969696969697,0.575757575757576,0.181818181818182,0.484848484848485,0.424242424242424,0.212121212121212,13213
"233",13,215,0.103448275862069,0.896551724137931,0.241379310344828,0.620689655172414,0.0689655172413793,0.275862068965517,0.689655172413793,0.206896551724138,13215
"234",13,217,0,0.870967741935484,0.451612903225806,0.548387096774194,0.0967741935483871,0.193548387096774,0.451612903225806,0.354838709677419,13217
"235",13,219,0,0.857142857142857,0.571428571428571,0.666666666666667,0,0.285714285714286,0.476190476190476,0.19047619047619,13219
"236",13,221,0.032258064516129,0.790322580645161,0.32258064516129,0.564516129032258,0.0161290322580645,0.193548387096774,0.612903225806452,0.0483870967741935,13221
"237",13,223,0.0731707317073171,0.829268292682927,0.585365853658537,0.682926829268293,0,0.341463414634146,0.268292682926829,0.51219512195122,13223
"238",13,225,0.272727272727273,0.636363636363636,0.181818181818182,0.727272727272727,0,0.0909090909090909,0.363636363636364,0.545454545454545,13225
"239",13,227,0,0.703703703703704,0.555555555555556,0.555555555555556,0,0.518518518518518,0.185185185185185,0.185185185185185,13227
"240",13,229,0.701754385964912,0.228070175438596,0.105263157894737,0.280701754385965,0,0.350877192982456,0.087719298245614,0.491228070175439,13229
"241",13,231,0.0625,0.78125,0.3125,0.65625,0.03125,0.375,0.65625,0.28125,13231
"242",13,233,0.170731707317073,0.804878048780488,0.560975609756098,0.731707317073171,0,0.24390243902439,0.0975609756097561,0.365853658536585,13233
"243",13,235,0.423076923076923,0.307692307692308,0.307692307692308,0.769230769230769,0.153846153846154,0.346153846153846,0.576923076923077,0.346153846153846,13235
"244",13,237,0,0.916666666666667,0.375,0.6875,0.0833333333333333,0.104166666666667,0.791666666666667,0.104166666666667,13237
"245",13,239,0.2,0.92,0.24,0.84,0.04,0.24,0.68,0.16,13239
"246",13,241,0,0.340425531914894,0.787234042553192,0.765957446808511,0.0425531914893617,0.702127659574468,0.0212765957446809,0.425531914893617,13241
"247",13,243,0.212765957446809,0.702127659574468,0.297872340425532,0.680851063829787,0.0212765957446809,0.191489361702128,0.361702127659574,0.361702127659574,13243
"248",13,245,0.375,0.5,0.2,0.5,0.025,0.25,0.175,0.325,13245
"249",13,247,0,0.857142857142857,0.285714285714286,0.571428571428571,0.0714285714285714,0.214285714285714,0.571428571428571,0.142857142857143,13247
"250",13,249,0.15,0.9,0.3,0.8,0.05,0.1,0.6,0.45,13249
"251",13,251,0.477777777777778,0.422222222222222,0.2,0.622222222222222,0,0.488888888888889,0.455555555555556,0.488888888888889,13251
"252",13,253,0.4,0.15,0.25,0.5,0,0.1,0.45,0.2,13253
"253",13,255,0,0.904761904761905,0.238095238095238,0.666666666666667,0.0952380952380952,0.333333333333333,0.857142857142857,0.238095238095238,13255
"254",13,257,0,0.75,0.5625,0.625,0,0.25,0.125,0.25,13257
"255",13,259,0.159420289855072,0.855072463768116,0.260869565217391,0.768115942028985,0.0869565217391304,0.144927536231884,0.666666666666667,0.231884057971014,13259
"256",13,261,0.363636363636364,0.454545454545455,0.340909090909091,0.659090909090909,0,0.295454545454545,0.318181818181818,0.386363636363636,13261
"257",13,263,0.0677966101694915,0.847457627118644,0.406779661016949,0.559322033898305,0.0508474576271186,0.288135593220339,0.610169491525424,0.254237288135593,13263
"258",13,265,0,0.96875,0.375,0.53125,0.03125,0.25,0.84375,0.34375,13265
"259",13,267,0.676056338028169,0.225352112676056,0.197183098591549,0.450704225352113,0,0.408450704225352,0.211267605633803,0.436619718309859,13267
"260",13,269,0.55,0.5,0.333333333333333,0.45,0.0333333333333333,0.2,0.333333333333333,0.216666666666667,13269
"261",13,271,0.671641791044776,0.253731343283582,0.149253731343284,0.462686567164179,0,0.447761194029851,0.283582089552239,0.552238805970149,13271
"262",13,273,0.192307692307692,0.5,0.192307692307692,0.576923076923077,0,0.423076923076923,0.307692307692308,0.538461538461538,13273
"263",13,275,0.536231884057971,0.594202898550725,0.27536231884058,0.63768115942029,0,0.246376811594203,0.304347826086957,0.391304347826087,13275
"264",13,277,0.807692307692308,0.153846153846154,0.115384615384615,0.538461538461538,0,0.576923076923077,0.0384615384615385,0.653846153846154,13277
"265",13,279,0.823529411764706,0.215686274509804,0.196078431372549,0.431372549019608,0.0196078431372549,0.392156862745098,0.156862745098039,0.352941176470588,13279
"266",13,281,0.0476190476190476,0.0952380952380952,0.714285714285714,0.714285714285714,0.0476190476190476,0.761904761904762,0,0.380952380952381,13281
"267",13,283,0.903225806451613,0.258064516129032,0.129032258064516,0.451612903225806,0,0.483870967741935,0.225806451612903,0.32258064516129,13283
"268",13,285,0,0.821428571428571,0.339285714285714,0.678571428571429,0.0535714285714286,0.232142857142857,0.678571428571429,0.196428571428571,13285
"269",13,287,0.833333333333333,0.0333333333333333,0.0333333333333333,0.3,0,0.366666666666667,0.0666666666666667,0.533333333333333,13287
"270",13,289,0.0961538461538462,0.730769230769231,0.269230769230769,0.769230769230769,0.0576923076923077,0.230769230769231,0.769230769230769,0.326923076923077,13289
"271",13,291,0,0.323529411764706,0.794117647058823,0.882352941176471,0,0.705882352941177,0.0294117647058824,0.411764705882353,13291
"272",13,293,0.0851063829787234,0.787234042553192,0.446808510638298,0.723404255319149,0,0.191489361702128,0.574468085106383,0.191489361702128,13293
"273",13,295,0,0.51219512195122,0.731707317073171,0.707317073170732,0.0975609756097561,0.585365853658537,0.0975609756097561,0.414634146341463,13295
"274",13,297,0,0.805555555555556,0.333333333333333,0.583333333333333,0,0.305555555555556,0.583333333333333,0.194444444444444,13297
"275",13,299,0.89051094890511,0.0802919708029197,0.0437956204379562,0.138686131386861,0,0.167883211678832,0.0364963503649635,0.372262773722628,13299
"276",13,301,0.108108108108108,0.837837837837838,0.297297297297297,0.783783783783784,0,0.324324324324324,0.891891891891892,0.189189189189189,13301
"277",13,303,0.182926829268293,0.804878048780488,0.378048780487805,0.731707317073171,0.0609756097560976,0.329268292682927,0.707317073170732,0.219512195121951,13303
"278",13,305,0.75,0.193548387096774,0.0887096774193548,0.201612903225806,0,0.258064516129032,0.0806451612903226,0.467741935483871,13305
"279",13,307,0.333333333333333,0.583333333333333,0.375,0.75,0,0.166666666666667,0.458333333333333,0.375,13307
"280",13,309,0.685185185185185,0.277777777777778,0.166666666666667,0.37037037037037,0,0.388888888888889,0.185185185185185,0.407407407407407,13309
"281",13,311,0,0.379310344827586,0.758620689655172,0.758620689655172,0,0.586206896551724,0.137931034482759,0.482758620689655,13311
"282",13,313,0,0.777777777777778,0.481481481481481,0.592592592592593,0.111111111111111,0.296296296296296,0.407407407407407,0.296296296296296,13313
"283",13,315,0.803571428571429,0.232142857142857,0.125,0.410714285714286,0,0.357142857142857,0.178571428571429,0.464285714285714,13315
"284",13,317,0.0153846153846154,0.892307692307692,0.353846153846154,0.553846153846154,0.0307692307692308,0.261538461538462,0.769230769230769,0.153846153846154,13317
"285",13,319,0.0757575757575758,0.696969696969697,0.257575757575758,0.803030303030303,0.0151515151515152,0.257575757575758,0.742424242424242,0.303030303030303,13319
"286",13,321,0.735294117647059,0.205882352941176,0.0147058823529412,0.426470588235294,0.0294117647058824,0.338235294117647,0.0588235294117647,0.470588235294118,13321
