"","STATECD","COUNTYCD","S_1_pct","S_2_pct","H_2527_pct","H_2628_pct","H_31_pct","H_32_pct","H_34_pct","H_35_pct"
"150",13,39,0.468354430379747,0.537974683544304,0.341772151898734,0.645569620253165,0,0.386075949367089,0.468354430379747,0.436708860759494
"151",13,43,0.459016393442623,0.639344262295082,0.0983606557377049,0.60655737704918,0,0.524590163934426,0.377049180327869,0.524590163934426
"152",13,45,0.0408163265306122,0.775510204081633,0.551020408163265,0.863945578231292,0.0884353741496599,0.659863945578231,0.884353741496599,0.428571428571429
"153",13,47,0,0.483870967741935,0.387096774193548,0.548387096774194,0.129032258064516,0.129032258064516,0.548387096774194,0
"154",13,49,0.886138613861386,0.138613861386139,0.0594059405940594,0.287128712871287,0,0.257425742574257,0.0099009900990099,0.356435643564356
"155",13,51,0.235294117647059,0.632352941176471,0.294117647058824,0.602941176470588,0,0.529411764705882,0.661764705882353,0.352941176470588
"156",13,53,0.313432835820896,0.91044776119403,0.313432835820896,0.716417910447761,0.0298507462686567,0.26865671641791,0.597014925373134,0.343283582089552
"157",13,55,0.0170940170940171,0.735042735042735,0.683760683760684,0.538461538461538,0.0769230769230769,0.666666666666667,0.393162393162393,0.401709401709402
"158",13,57,0,0.871287128712871,0.683168316831683,0.792079207920792,0.0198019801980198,0.544554455445545,0.475247524752475,0.207920792079208
"159",13,59,0,0.727272727272727,0.636363636363636,0.818181818181818,0,0.181818181818182,0.636363636363636,0.272727272727273
"160",13,61,0.358490566037736,0.830188679245283,0.39622641509434,0.924528301886792,0.0188679245283019,0.358490566037736,0.547169811320755,0.264150943396226
"161",13,63,0,0.894736842105263,0.473684210526316,0.684210526315789,0,0.526315789473684,0.789473684210526,0.421052631578947
"162",13,65,0.913357400722022,0.194945848375451,0.0252707581227437,0.0866425992779783,0,0.306859205776173,0,0.472924187725632
"163",13,67,0,0.851851851851852,0.444444444444444,0.444444444444444,0,0.259259259259259,0.740740740740741,0.259259259259259
"164",13,69,0.80794701986755,0.443708609271523,0.178807947019868,0.701986754966887,0,0.556291390728477,0.0794701986754967,0.384105960264901
"165",13,71,0.702970297029703,0.425742574257426,0.138613861386139,0.613861386138614,0,0.554455445544555,0.0594059405940594,0.643564356435644
"166",13,73,0,0.887323943661972,0.295774647887324,0.802816901408451,0,0.197183098591549,0.676056338028169,0.0845070422535211
"167",13,75,0.555555555555556,0.462962962962963,0.166666666666667,0.925925925925926,0,0.833333333333333,0.222222222222222,0.814814814814815
"168",13,77,0,0.778571428571429,0.335714285714286,0.65,0.0714285714285714,0.521428571428571,0.871428571428571,0.357142857142857
"169",13,79,0.127659574468085,0.808510638297872,0.297872340425532,0.712765957446808,0.0851063829787234,0.25531914893617,0.606382978723404,0.170212765957447
"170",13,81,0.44,0.42,0.24,0.84,0.04,0.82,0.7,0.72
